[0, 39, 109, 166, 202] | 252
[39, 109, 166, 202, 252] | 336
[109, 166, 202, 252, 336] | 402
[166, 202, 252, 336, 402] | 475
[202, 252, 336, 402, 475] | 522
[252, 336, 402, 475, 522] | 561
[336, 402, 475, 522, 561] | 565
[402, 475, 522, 561, 565] | 615
[475, 522, 561, 565, 615] | 640
[522, 561, 565, 615, 640] | 696
[561, 565, 615, 640, 696] | 750
[565, 615, 640, 696, 750] | 852
[615, 640, 696, 750, 852] | 907
[640, 696, 750, 852, 907] | 972
[696, 750, 852, 907, 972] | 1000
[750, 852, 907, 972, 1000] | 1096
[852, 907, 972, 1000, 1096] | 1135
[907, 972, 1000, 1096, 1135] | 1224
[972, 1000, 1096, 1135, 1224] | 1254
[1000, 1096, 1135, 1224, 1254] | 1272
[1096, 1135, 1224, 1254, 1272] | 1294
[1135, 1224, 1254, 1272, 1294] | 1324
[1224, 1254, 1272, 1294, 1324] | 1462
[1254, 1272, 1294, 1324, 1462] | 1474
[1272, 1294, 1324, 1462, 1474] | 1504
[1294, 1324, 1462, 1474, 1504] | 1512
[1324, 1462, 1474, 1504, 1512] | 1515
[1462, 1474, 1504, 1512, 1515] | 1680
[1474, 1504, 1512, 1515, 1680] | 1702
[1504, 1512, 1515, 1680, 1702] | 1821
[1512, 1515, 1680, 1702, 1821] | 1855
[1515, 1680, 1702, 1821, 1855] | 1870
[1680, 1702, 1821, 1855, 1870] | 1876
[1702, 1821, 1855, 1870, 1876] | 1882
[1821, 1855, 1870, 1876, 1882] | 1921
[1855, 1870, 1876, 1882, 1921] | 1951
[1870, 1876, 1882, 1921, 1951] | 1960
[1876, 1882, 1921, 1951, 1960] | 1992
[1882, 1921, 1951, 1960, 1992] | 2079
[1921, 1951, 1960, 1992, 2079] | 2082
[1951, 1960, 1992, 2079, 2082] | 2092
[1960, 1992, 2079, 2082, 2092] | 2122
[1992, 2079, 2082, 2092, 2122] | 2149
[2079, 2082, 2092, 2122, 2149] | 2281
[2082, 2092, 2122, 2149, 2281] | 2377
[2092, 2122, 2149, 2281, 2377] | 2412
[2122, 2149, 2281, 2377, 2412] | 2446
[2149, 2281, 2377, 2412, 2446] | 2496
[2281, 2377, 2412, 2446, 2496] | 2509
[2377, 2412, 2446, 2496, 2509] | 2560
[2412, 2446, 2496, 2509, 2560] | 2580
[2446, 2496, 2509, 2560, 2580] | 2635
[2496, 2509, 2560, 2580, 2635] | 2680
[2509, 2560, 2580, 2635, 2680] | 2755
[2560, 2580, 2635, 2680, 2755] | 2784
[2580, 2635, 2680, 2755, 2784] | 2850
[2635, 2680, 2755, 2784, 2850] | 2931
[2680, 2755, 2784, 2850, 2931] | 2934
[2755, 2784, 2850, 2931, 2934] | 2964
[2784, 2850, 2931, 2934, 2964] | 2997
[2850, 2931, 2934, 2964, 2997] | 3091
[2931, 2934, 2964, 2997, 3091] | 3097
[2934, 2964, 2997, 3091, 3097] | 3165
[2964, 2997, 3091, 3097, 3165] | 3195
[2997, 3091, 3097, 3165, 3195] | 3382
[3091, 3097, 3165, 3195, 3382] | 3396
[3097, 3165, 3195, 3382, 3396] | 3444
[3165, 3195, 3382, 3396, 3444] | 3465
[3195, 3382, 3396, 3444, 3465] | 3520
[3382, 3396, 3444, 3465, 3520] | 3552
[3396, 3444, 3465, 3520, 3552] | 3594
[3444, 3465, 3520, 3552, 3594] | 3646
[3465, 3520, 3552, 3594, 3646] | 3651
[3520, 3552, 3594, 3646, 3651] | 3690
[3552, 3594, 3646, 3651, 3690] | 3736
[3594, 3646, 3651, 3690, 3736] | 3781
[3646, 3651, 3690, 3736, 3781] | 3811
[3651, 3690, 3736, 3781, 3811] | 3829
[3690, 3736, 3781, 3811, 3829] | 3942
[3736, 3781, 3811, 3829, 3942] | 3951
[3781, 3811, 3829, 3942, 3951] | 4014
[3811, 3829, 3942, 3951, 4014] | 4080
[3829, 3942, 3951, 4014, 4080] | 4150
[3942, 3951, 4014, 4080, 4150] | 4234
[3951, 4014, 4080, 4150, 4234] | 4275
[4014, 4080, 4150, 4234, 4275] | 4449
[4080, 4150, 4234, 4275, 4449] | 4455
[4150, 4234, 4275, 4449, 4455] | 4474
[4234, 4275, 4449, 4455, 4474] | 4560
[4275, 4449, 4455, 4474, 4560] | 4612
