[0, 2, 8, 12, 15] | 21
[2, 8, 12, 15, 21] | 23
[8, 12, 15, 21, 23] | 26
[12, 15, 21, 23, 26] | 32
[15, 21, 23, 26, 32] | 35
[21, 23, 26, 32, 35] | 41
[23, 26, 32, 35, 41] | 42
[26, 32, 35, 41, 42] | 50
[32, 35, 41, 42, 50] | 60
[35, 41, 42, 50, 60] | 62
[41, 42, 50, 60, 62] | 63
[42, 50, 60, 62, 63] | 68
[50, 60, 62, 63, 68] | 77
[60, 62, 63, 68, 77] | 81
[62, 63, 68, 77, 81] | 83
[63, 68, 77, 81, 83] | 90
[68, 77, 81, 83, 90] | 92
[77, 81, 83, 90, 92] | 93
[81, 83, 90, 92, 93] | 96
[83, 90, 92, 93, 96] | 107
[90, 92, 93, 96, 107] | 110
[92, 93, 96, 107, 110] | 117
[93, 96, 107, 110, 117] | 120
[96, 107, 110, 117, 120] | 123
[107, 110, 117, 120, 123] | 128
[110, 117, 120, 123, 128] | 131
[117, 120, 123, 128, 131] | 132
[120, 123, 128, 131, 132] | 137
[123, 128, 131, 132, 137] | 138
[128, 131, 132, 137, 138] | 140
[131, 132, 137, 138, 140] | 141
[132, 137, 138, 140, 141] | 152
[137, 138, 140, 141, 152] | 153
[138, 140, 141, 152, 153] | 155
[140, 141, 152, 153, 155] | 158
[141, 152, 153, 155, 158] | 161
[152, 153, 155, 158, 161] | 167
[153, 155, 158, 161, 167] | 170
[155, 158, 161, 167, 170] | 177
[158, 161, 167, 170, 177] | 182
[161, 167, 170, 177, 182] | 188
[167, 170, 177, 182, 188] | 191
[170, 177, 182, 188, 191] | 195
[177, 182, 188, 191, 195] | 197
[182, 188, 191, 195, 197] | 215
[188, 191, 195, 197, 215] | 222
[191, 195, 197, 215, 222] | 228
[195, 197, 215, 222, 228] | 231
[197, 215, 222, 228, 231] | 233
[215, 222, 228, 231, 233] | 236
[222, 228, 231, 233, 236] | 237
[228, 231, 233, 236, 237] | 243
[231, 233, 236, 237, 243] | 246
[233, 236, 237, 243, 246] | 252
[236, 237, 243, 246, 252] | 260
[237, 243, 246, 252, 260] | 261
[243, 246, 252, 260, 261] | 266
[246, 252, 260, 261, 266] | 270
[252, 260, 261, 266, 270] | 281
[260, 261, 266, 270, 281] | 282
[261, 266, 270, 281, 282] | 288
[266, 270, 281, 282, 288] | 291
[270, 281, 282, 288, 291] | 293
[281, 282, 288, 291, 293] | 296
[282, 288, 291, 293, 296] | 305
[288, 291, 293, 296, 305] | 306
[291, 293, 296, 305, 306] | 312
[293, 296, 305, 306, 312] | 315
[296, 305, 306, 312, 315] | 317
[305, 306, 312, 315, 317] | 323
[306, 312, 315, 317, 323] | 327
[312, 315, 317, 323, 327] | 330
[315, 317, 323, 327, 330] | 336
[317, 323, 327, 330, 336] | 338
[323, 327, 330, 336, 338] | 341
[327, 330, 336, 338, 341] | 347
[330, 336, 338, 341, 347] | 350
[336, 338, 341, 347, 350] | 351
[338, 341, 347, 350, 351] | 357
[341, 347, 350, 351, 357] | 363
[347, 350, 351, 357, 363] | 365
[350, 351, 357, 363, 365] | 372
[351, 357, 363, 365, 372] | 375
[357, 363, 365, 372, 375] | 383
[363, 365, 372, 375, 383] | 386
[365, 372, 375, 383, 386] | 387
[372, 375, 383, 386, 387] | 392
[375, 383, 386, 387, 392] | 396
[383, 386, 387, 392, 396] | 405
[386, 387, 392, 396, 405] | 408
