[0, 78, 218, 332, 404] | 504
[78, 218, 332, 404, 504] | 672
[218, 332, 404, 504, 672] | 804
[332, 404, 504, 672, 804] | 950
[404, 504, 672, 804, 950] | 1044
[504, 672, 804, 950, 1044] | 1122
[672, 804, 950, 1044, 1122] | 1130
[804, 950, 1044, 1122, 1130] | 1230
[950, 1044, 1122, 1130, 1230] | 1280
[1044, 1122, 1130, 1230, 1280] | 1392
[1122, 1130, 1230, 1280, 1392] | 1500
[1130, 1230, 1280, 1392, 1500] | 1704
[1230, 1280, 1392, 1500, 1704] | 1814
[1280, 1392, 1500, 1704, 1814] | 1944
[1392, 1500, 1704, 1814, 1944] | 2000
[1500, 1704, 1814, 1944, 2000] | 2192
[1704, 1814, 1944, 2000, 2192] | 2270
[1814, 1944, 2000, 2192, 2270] | 2448
[1944, 2000, 2192, 2270, 2448] | 2508
[2000, 2192, 2270, 2448, 2508] | 2544
[2192, 2270, 2448, 2508, 2544] | 2588
[2270, 2448, 2508, 2544, 2588] | 2648
[2448, 2508, 2544, 2588, 2648] | 2924
[2508, 2544, 2588, 2648, 2924] | 2948
[2544, 2588, 2648, 2924, 2948] | 3008
[2588, 2648, 2924, 2948, 3008] | 3024
[2648, 2924, 2948, 3008, 3024] | 3030
[2924, 2948, 3008, 3024, 3030] | 3360
[2948, 3008, 3024, 3030, 3360] | 3404
[3008, 3024, 3030, 3360, 3404] | 3642
[3024, 3030, 3360, 3404, 3642] | 3710
[3030, 3360, 3404, 3642, 3710] | 3740
[3360, 3404, 3642, 3710, 3740] | 3752
[3404, 3642, 3710, 3740, 3752] | 3764
[3642, 3710, 3740, 3752, 3764] | 3842
[3710, 3740, 3752, 3764, 3842] | 3902
[3740, 3752, 3764, 3842, 3902] | 3920
[3752, 3764, 3842, 3902, 3920] | 3984
[3764, 3842, 3902, 3920, 3984] | 4158
[3842, 3902, 3920, 3984, 4158] | 4164
[3902, 3920, 3984, 4158, 4164] | 4184
[3920, 3984, 4158, 4164, 4184] | 4244
[3984, 4158, 4164, 4184, 4244] | 4298
[4158, 4164, 4184, 4244, 4298] | 4562
[4164, 4184, 4244, 4298, 4562] | 4754
[4184, 4244, 4298, 4562, 4754] | 4824
[4244, 4298, 4562, 4754, 4824] | 4892
[4298, 4562, 4754, 4824, 4892] | 4992
[4562, 4754, 4824, 4892, 4992] | 5018
[4754, 4824, 4892, 4992, 5018] | 5120
[4824, 4892, 4992, 5018, 5120] | 5160
[4892, 4992, 5018, 5120, 5160] | 5270
[4992, 5018, 5120, 5160, 5270] | 5360
[5018, 5120, 5160, 5270, 5360] | 5510
[5120, 5160, 5270, 5360, 5510] | 5568
[5160, 5270, 5360, 5510, 5568] | 5700
[5270, 5360, 5510, 5568, 5700] | 5862
[5360, 5510, 5568, 5700, 5862] | 5868
[5510, 5568, 5700, 5862, 5868] | 5928
[5568, 5700, 5862, 5868, 5928] | 5994
[5700, 5862, 5868, 5928, 5994] | 6182
[5862, 5868, 5928, 5994, 6182] | 6194
[5868, 5928, 5994, 6182, 6194] | 6330
[5928, 5994, 6182, 6194, 6330] | 6390
[5994, 6182, 6194, 6330, 6390] | 6764
[6182, 6194, 6330, 6390, 6764] | 6792
[6194, 6330, 6390, 6764, 6792] | 6888
[6330, 6390, 6764, 6792, 6888] | 6930
[6390, 6764, 6792, 6888, 6930] | 7040
[6764, 6792, 6888, 6930, 7040] | 7104
[6792, 6888, 6930, 7040, 7104] | 7188
[6888, 6930, 7040, 7104, 7188] | 7292
[6930, 7040, 7104, 7188, 7292] | 7302
[7040, 7104, 7188, 7292, 7302] | 7380
[7104, 7188, 7292, 7302, 7380] | 7472
[7188, 7292, 7302, 7380, 7472] | 7562
[7292, 7302, 7380, 7472, 7562] | 7622
[7302, 7380, 7472, 7562, 7622] | 7658
[7380, 7472, 7562, 7622, 7658] | 7884
[7472, 7562, 7622, 7658, 7884] | 7902
[7562, 7622, 7658, 7884, 7902] | 8028
[7622, 7658, 7884, 7902, 8028] | 8160
[7658, 7884, 7902, 8028, 8160] | 8300
[7884, 7902, 8028, 8160, 8300] | 8468
[7902, 8028, 8160, 8300, 8468] | 8550
[8028, 8160, 8300, 8468, 8550] | 8898
[8160, 8300, 8468, 8550, 8898] | 8910
[8300, 8468, 8550, 8898, 8910] | 8948
[8468, 8550, 8898, 8910, 8948] | 9120
[8550, 8898, 8910, 8948, 9120] | 9224
