[0, 99999999999999999999999999999999999999999999990797, 199999999999999999999999999999999999999999999981734, 299999999999999999999999999999999999999999999972785, 399999999999999999999999999999999999999999999963908] | 499999999999999999999999999999999999999999999955131
[99999999999999999999999999999999999999999999990797, 199999999999999999999999999999999999999999999981734, 299999999999999999999999999999999999999999999972785, 399999999999999999999999999999999999999999999963908, 499999999999999999999999999999999999999999999955131] | 599999999999999999999999999999999999999999999946522
[199999999999999999999999999999999999999999999981734, 299999999999999999999999999999999999999999999972785, 399999999999999999999999999999999999999999999963908, 499999999999999999999999999999999999999999999955131, 599999999999999999999999999999999999999999999946522] | 699999999999999999999999999999999999999999999938045
[299999999999999999999999999999999999999999999972785, 399999999999999999999999999999999999999999999963908, 499999999999999999999999999999999999999999999955131, 599999999999999999999999999999999999999999999946522, 699999999999999999999999999999999999999999999938045] | 799999999999999999999999999999999999999999999929714
[399999999999999999999999999999999999999999999963908, 499999999999999999999999999999999999999999999955131, 599999999999999999999999999999999999999999999946522, 699999999999999999999999999999999999999999999938045, 799999999999999999999999999999999999999999999929714] | 899999999999999999999999999999999999999999999921477
[499999999999999999999999999999999999999999999955131, 599999999999999999999999999999999999999999999946522, 699999999999999999999999999999999999999999999938045, 799999999999999999999999999999999999999999999929714, 899999999999999999999999999999999999999999999921477] | 999999999999999999999999999999999999999999999913318
[599999999999999999999999999999999999999999999946522, 699999999999999999999999999999999999999999999938045, 799999999999999999999999999999999999999999999929714, 899999999999999999999999999999999999999999999921477, 999999999999999999999999999999999999999999999913318] | 1099999999999999999999999999999999999999999999905167
[699999999999999999999999999999999999999999999938045, 799999999999999999999999999999999999999999999929714, 899999999999999999999999999999999999999999999921477, 999999999999999999999999999999999999999999999913318, 1099999999999999999999999999999999999999999999905167] | 1199999999999999999999999999999999999999999999897116
[799999999999999999999999999999999999999999999929714, 899999999999999999999999999999999999999999999921477, 999999999999999999999999999999999999999999999913318, 1099999999999999999999999999999999999999999999905167, 1199999999999999999999999999999999999999999999897116] | 1299999999999999999999999999999999999999999999889115
[899999999999999999999999999999999999999999999921477, 999999999999999999999999999999999999999999999913318, 1099999999999999999999999999999999999999999999905167, 1199999999999999999999999999999999999999999999897116, 1299999999999999999999999999999999999999999999889115] | 1399999999999999999999999999999999999999999999881226
[999999999999999999999999999999999999999999999913318, 1099999999999999999999999999999999999999999999905167, 1199999999999999999999999999999999999999999999897116, 1299999999999999999999999999999999999999999999889115, 1399999999999999999999999999999999999999999999881226] | 1499999999999999999999999999999999999999999999873445
[1099999999999999999999999999999999999999999999905167, 1199999999999999999999999999999999999999999999897116, 1299999999999999999999999999999999999999999999889115, 1399999999999999999999999999999999999999999999881226, 1499999999999999999999999999999999999999999999873445] | 1599999999999999999999999999999999999999999999865868
[1199999999999999999999999999999999999999999999897116, 1299999999999999999999999999999999999999999999889115, 1399999999999999999999999999999999999999999999881226, 1499999999999999999999999999999999999999999999873445, 1599999999999999999999999999999999999999999999865868] | 1699999999999999999999999999999999999999999999858401
[1299999999999999999999999999999999999999999999889115, 1399999999999999999999999999999999999999999999881226, 1499999999999999999999999999999999999999999999873445, 1599999999999999999999999999999999999999999999865868, 1699999999999999999999999999999999999999999999858401] | 1799999999999999999999999999999999999999999999851064
[1399999999999999999999999999999999999999999999881226, 1499999999999999999999999999999999999999999999873445, 1599999999999999999999999999999999999999999999865868, 1699999999999999999999999999999999999999999999858401, 1799999999999999999999999999999999999999999999851064] | 1899999999999999999999999999999999999999999999843783
[1499999999999999999999999999999999999999999999873445, 1599999999999999999999999999999999999999999999865868, 1699999999999999999999999999999999999999999999858401, 1799999999999999999999999999999999999999999999851064, 1899999999999999999999999999999999999999999999843783] | 1999999999999999999999999999999999999999999999836694
[1599999999999999999999999999999999999999999999865868, 1699999999999999999999999999999999999999999999858401, 1799999999999999999999999999999999999999999999851064, 1899999999999999999999999999999999999999999999843783, 1999999999999999999999999999999999999999999999836694] | 2099999999999999999999999999999999999999999999829683
[1699999999999999999999999999999999999999999999858401, 1799999999999999999999999999999999999999999999851064, 1899999999999999999999999999999999999999999999843783, 1999999999999999999999999999999999999999999999836694, 2099999999999999999999999999999999999999999999829683] | 2199999999999999999999999999999999999999999999822850
[1799999999999999999999999999999999999999999999851064, 1899999999999999999999999999999999999999999999843783, 1999999999999999999999999999999999999999999999836694, 2099999999999999999999999999999999999999999999829683, 2199999999999999999999999999999999999999999999822850] | 2299999999999999999999999999999999999999999999816077
[1899999999999999999999999999999999999999999999843783, 1999999999999999999999999999999999999999999999836694, 2099999999999999999999999999999999999999999999829683, 2199999999999999999999999999999999999999999999822850, 2299999999999999999999999999999999999999999999816077] | 2399999999999999999999999999999999999999999999809340
[1999999999999999999999999999999999999999999999836694, 2099999999999999999999999999999999999999999999829683, 2199999999999999999999999999999999999999999999822850, 2299999999999999999999999999999999999999999999816077, 2399999999999999999999999999999999999999999999809340] | 2499999999999999999999999999999999999999999999802647
[2099999999999999999999999999999999999999999999829683, 2199999999999999999999999999999999999999999999822850, 2299999999999999999999999999999999999999999999816077, 2399999999999999999999999999999999999999999999809340, 2499999999999999999999999999999999999999999999802647] | 2599999999999999999999999999999999999999999999796014
[2199999999999999999999999999999999999999999999822850, 2299999999999999999999999999999999999999999999816077, 2399999999999999999999999999999999999999999999809340, 2499999999999999999999999999999999999999999999802647, 2599999999999999999999999999999999999999999999796014] | 2699999999999999999999999999999999999999999999789657
[2299999999999999999999999999999999999999999999816077, 2399999999999999999999999999999999999999999999809340, 2499999999999999999999999999999999999999999999802647, 2599999999999999999999999999999999999999999999796014, 2699999999999999999999999999999999999999999999789657] | 2799999999999999999999999999999999999999999999783324
[2399999999999999999999999999999999999999999999809340, 2499999999999999999999999999999999999999999999802647, 2599999999999999999999999999999999999999999999796014, 2699999999999999999999999999999999999999999999789657, 2799999999999999999999999999999999999999999999783324] | 2899999999999999999999999999999999999999999999777051
[2499999999999999999999999999999999999999999999802647, 2599999999999999999999999999999999999999999999796014, 2699999999999999999999999999999999999999999999789657, 2799999999999999999999999999999999999999999999783324, 2899999999999999999999999999999999999999999999777051] | 2999999999999999999999999999999999999999999999770794
[2599999999999999999999999999999999999999999999796014, 2699999999999999999999999999999999999999999999789657, 2799999999999999999999999999999999999999999999783324, 2899999999999999999999999999999999999999999999777051, 2999999999999999999999999999999999999999999999770794] | 3099999999999999999999999999999999999999999999764543
[2699999999999999999999999999999999999999999999789657, 2799999999999999999999999999999999999999999999783324, 2899999999999999999999999999999999999999999999777051, 2999999999999999999999999999999999999999999999770794, 3099999999999999999999999999999999999999999999764543] | 3199999999999999999999999999999999999999999999758622
[2799999999999999999999999999999999999999999999783324, 2899999999999999999999999999999999999999999999777051, 2999999999999999999999999999999999999999999999770794, 3099999999999999999999999999999999999999999999764543, 3199999999999999999999999999999999999999999999758622] | 3299999999999999999999999999999999999999999999752745
[2899999999999999999999999999999999999999999999777051, 2999999999999999999999999999999999999999999999770794, 3099999999999999999999999999999999999999999999764543, 3199999999999999999999999999999999999999999999758622, 3299999999999999999999999999999999999999999999752745] | 3399999999999999999999999999999999999999999999747106
[2999999999999999999999999999999999999999999999770794, 3099999999999999999999999999999999999999999999764543, 3199999999999999999999999999999999999999999999758622, 3299999999999999999999999999999999999999999999752745, 3399999999999999999999999999999999999999999999747106] | 3499999999999999999999999999999999999999999999741535
[3099999999999999999999999999999999999999999999764543, 3199999999999999999999999999999999999999999999758622, 3299999999999999999999999999999999999999999999752745, 3399999999999999999999999999999999999999999999747106, 3499999999999999999999999999999999999999999999741535] | 3599999999999999999999999999999999999999999999735994
[3199999999999999999999999999999999999999999999758622, 3299999999999999999999999999999999999999999999752745, 3399999999999999999999999999999999999999999999747106, 3499999999999999999999999999999999999999999999741535, 3599999999999999999999999999999999999999999999735994] | 3699999999999999999999999999999999999999999999730465
[3299999999999999999999999999999999999999999999752745, 3399999999999999999999999999999999999999999999747106, 3499999999999999999999999999999999999999999999741535, 3599999999999999999999999999999999999999999999735994, 3699999999999999999999999999999999999999999999730465] | 3799999999999999999999999999999999999999999999724948
[3399999999999999999999999999999999999999999999747106, 3499999999999999999999999999999999999999999999741535, 3599999999999999999999999999999999999999999999735994, 3699999999999999999999999999999999999999999999730465, 3799999999999999999999999999999999999999999999724948] | 3899999999999999999999999999999999999999999999719509
[3499999999999999999999999999999999999999999999741535, 3599999999999999999999999999999999999999999999735994, 3699999999999999999999999999999999999999999999730465, 3799999999999999999999999999999999999999999999724948, 3899999999999999999999999999999999999999999999719509] | 3999999999999999999999999999999999999999999999714130
