[0, 4, 16, 24, 30] | 42
[4, 16, 24, 30, 42] | 46
[16, 24, 30, 42, 46] | 52
[24, 30, 42, 46, 52] | 64
[30, 42, 46, 52, 64] | 70
[42, 46, 52, 64, 70] | 82
[46, 52, 64, 70, 82] | 84
[52, 64, 70, 82, 84] | 100
[64, 70, 82, 84, 100] | 120
[70, 82, 84, 100, 120] | 124
[82, 84, 100, 120, 124] | 126
[84, 100, 120, 124, 126] | 136
[100, 120, 124, 126, 136] | 154
[120, 124, 126, 136, 154] | 162
[124, 126, 136, 154, 162] | 166
[126, 136, 154, 162, 166] | 180
[136, 154, 162, 166, 180] | 184
[154, 162, 166, 180, 184] | 186
[162, 166, 180, 184, 186] | 192
[166, 180, 184, 186, 192] | 214
[180, 184, 186, 192, 214] | 220
[184, 186, 192, 214, 220] | 234
[186, 192, 214, 220, 234] | 240
[192, 214, 220, 234, 240] | 246
[214, 220, 234, 240, 246] | 256
[220, 234, 240, 246, 256] | 262
[234, 240, 246, 256, 262] | 264
[240, 246, 256, 262, 264] | 274
[246, 256, 262, 264, 274] | 276
[256, 262, 264, 274, 276] | 280
[262, 264, 274, 276, 280] | 282
[264, 274, 276, 280, 282] | 304
[274, 276, 280, 282, 304] | 306
[276, 280, 282, 304, 306] | 310
[280, 282, 304, 306, 310] | 316
[282, 304, 306, 310, 316] | 322
[304, 306, 310, 316, 322] | 334
[306, 310, 316, 322, 334] | 340
[310, 316, 322, 334, 340] | 354
[316, 322, 334, 340, 354] | 364
[322, 334, 340, 354, 364] | 376
[334, 340, 354, 364, 376] | 382
[340, 354, 364, 376, 382] | 390
[354, 364, 376, 382, 390] | 394
[364, 376, 382, 390, 394] | 430
[376, 382, 390, 394, 430] | 444
[382, 390, 394, 430, 444] | 456
[390, 394, 430, 444, 456] | 462
[394, 430, 444, 456, 462] | 466
[430, 444, 456, 462, 466] | 472
[444, 456, 462, 466, 472] | 474
[456, 462, 466, 472, 474] | 486
[462, 466, 472, 474, 486] | 492
[466, 472, 474, 486, 492] | 504
[472, 474, 486, 492, 504] | 520
[474, 486, 492, 504, 520] | 522
[486, 492, 504, 520, 522] | 532
[492, 504, 520, 522, 532] | 540
[504, 520, 522, 532, 540] | 562
[520, 522, 532, 540, 562] | 564
[522, 532, 540, 562, 564] | 576
[532, 540, 562, 564, 576] | 582
[540, 562, 564, 576, 582] | 586
[562, 564, 576, 582, 586] | 592
[564, 576, 582, 586, 592] | 610
[576, 582, 586, 592, 610] | 612
[582, 586, 592, 610, 612] | 624
[586, 592, 610, 612, 624] | 630
[592, 610, 612, 624, 630] | 634
[610, 612, 624, 630, 634] | 646
[612, 624, 630, 634, 646] | 654
[624, 630, 634, 646, 654] | 660
[630, 634, 646, 654, 660] | 672
[634, 646, 654, 660, 672] | 676
[646, 654, 660, 672, 676] | 682
[654, 660, 672, 676, 682] | 694
[660, 672, 676, 682, 694] | 700
[672, 676, 682, 694, 700] | 702
[676, 682, 694, 700, 702] | 714
[682, 694, 700, 702, 714] | 726
[694, 700, 702, 714, 726] | 730
[700, 702, 714, 726, 730] | 744
[702, 714, 726, 730, 744] | 750
[714, 726, 730, 744, 750] | 766
[726, 730, 744, 750, 766] | 772
[730, 744, 750, 766, 772] | 774
[744, 750, 766, 772, 774] | 784
[750, 766, 772, 774, 784] | 792
[766, 772, 774, 784, 792] | 810
[772, 774, 784, 792, 810] | 816
