[0, 26, 38, 56, 60] | 62
[26, 38, 56, 60, 62] | 66
[38, 56, 60, 62, 66] | 92
[56, 60, 62, 66, 92] | 102
[60, 62, 66, 92, 102] | 122
[62, 66, 92, 102, 122] | 162
[66, 92, 102, 122, 162] | 180
[92, 102, 122, 162, 180] | 188
[102, 122, 162, 180, 188] | 228
[122, 162, 180, 188, 228] | 258
[162, 180, 188, 228, 258] | 288
[180, 188, 228, 258, 288] | 342
[188, 228, 258, 288, 342] | 378
[228, 258, 288, 342, 378] | 420
[258, 288, 342, 378, 420] | 426
[288, 342, 378, 420, 426] | 428
[342, 378, 420, 426, 428] | 452
[378, 420, 426, 428, 452] | 456
[420, 426, 428, 452, 456] | 482
[426, 428, 452, 456, 482] | 528
[428, 452, 456, 482, 528] | 536
[452, 456, 482, 528, 536] | 540
[456, 482, 528, 536, 540] | 546
[482, 528, 536, 540, 546] | 558
[528, 536, 540, 546, 558] | 560
[536, 540, 546, 558, 560] | 572
[540, 546, 558, 560, 572] | 582
[546, 558, 560, 572, 582] | 602
[558, 560, 572, 582, 602] | 606
[560, 572, 582, 602, 606] | 608
[572, 582, 602, 606, 608] | 612
[582, 602, 606, 608, 612] | 696
[602, 606, 608, 612, 696] | 708
[606, 608, 612, 696, 708] | 720
[608, 612, 696, 708, 720] | 762
[612, 696, 708, 720, 762] | 782
[696, 708, 720, 762, 782] | 788
[708, 720, 762, 782, 788] | 822
[720, 762, 782, 788, 822] | 836
[762, 782, 788, 822, 836] | 840
[782, 788, 822, 836, 840] | 848
[788, 822, 836, 840, 848] | 876
[822, 836, 840, 848, 876] | 878
[836, 840, 848, 876, 878] | 890
[840, 848, 876, 878, 890] | 900
[848, 876, 878, 890, 900] | 920
[876, 878, 890, 900, 920] | 936
[878, 890, 900, 920, 936] | 948
[890, 900, 920, 936, 948] | 962
[900, 920, 936, 948, 962] | 978
[920, 936, 948, 962, 978] | 986
[936, 948, 962, 978, 986] | 1022
[948, 962, 978, 986, 1022] | 1026
[962, 978, 986, 1022, 1026] | 1032
[978, 986, 1022, 1026, 1032] | 1050
[986, 1022, 1026, 1032, 1050] | 1056
[1022, 1026, 1032, 1050, 1056] | 1070
[1026, 1032, 1050, 1056, 1070] | 1082
[1032, 1050, 1056, 1070, 1082] | 1100
[1050, 1056, 1070, 1082, 1100] | 1110
[1056, 1070, 1082, 1100, 1110] | 1112
[1070, 1082, 1100, 1110, 1112] | 1116
[1082, 1100, 1110, 1112, 1116] | 1142
[1100, 1110, 1112, 1116, 1142] | 1148
[1110, 1112, 1116, 1142, 1148] | 1242
[1112, 1116, 1142, 1148, 1242] | 1256
[1116, 1142, 1148, 1242, 1256] | 1272
[1142, 1148, 1242, 1256, 1272] | 1310
[1148, 1242, 1256, 1272, 1310] | 1352
[1242, 1256, 1272, 1310, 1352] | 1406
[1256, 1272, 1310, 1352, 1406] | 1410
[1272, 1310, 1352, 1406, 1410] | 1422
[1310, 1352, 1406, 1410, 1422] | 1446
[1352, 1406, 1410, 1422, 1446] | 1460
[1406, 1410, 1422, 1446, 1460] | 1506
[1410, 1422, 1446, 1460, 1506] | 1518
[1422, 1446, 1460, 1506, 1518] | 1526
[1446, 1460, 1506, 1518, 1526] | 1532
[1460, 1506, 1518, 1526, 1532] | 1586
[1506, 1518, 1526, 1532, 1586] | 1596
[1518, 1526, 1532, 1586, 1596] | 1652
[1526, 1532, 1586, 1596, 1652] | 1658
[1532, 1586, 1596, 1652, 1658] | 1670
[1586, 1596, 1652, 1658, 1670] | 1676
[1596, 1652, 1658, 1670, 1676] | 1680
[1652, 1658, 1670, 1676, 1680] | 1716
[1658, 1670, 1676, 1680, 1716] | 1802
[1670, 1676, 1680, 1716, 1802] | 1812
[1676, 1680, 1716, 1802, 1812] | 1848
[1680, 1716, 1802, 1812, 1848] | 1856
