[0, 1, 2, 3, 5] | 6
[1, 2, 3, 5, 6] | 8
[2, 3, 5, 6, 8] | 9
[3, 5, 6, 8, 9] | 11
[5, 6, 8, 9, 11] | 14
[6, 8, 9, 11, 14] | 15
[8, 9, 11, 14, 15] | 18
[9, 11, 14, 15, 18] | 20
[11, 14, 15, 18, 20] | 21
[14, 15, 18, 20, 21] | 23
[15, 18, 20, 21, 23] | 26
[18, 20, 21, 23, 26] | 29
[20, 21, 23, 26, 29] | 30
[21, 23, 26, 29, 30] | 33
[23, 26, 29, 30, 33] | 35
[26, 29, 30, 33, 35] | 36
[29, 30, 33, 35, 36] | 39
[30, 33, 35, 36, 39] | 41
[33, 35, 36, 39, 41] | 44
[35, 36, 39, 41, 44] | 48
[36, 39, 41, 44, 48] | 50
[39, 41, 44, 48, 50] | 51
[41, 44, 48, 50, 51] | 53
[44, 48, 50, 51, 53] | 54
[48, 50, 51, 53, 54] | 56
[50, 51, 53, 54, 56] | 63
[51, 53, 54, 56, 63] | 65
[53, 54, 56, 63, 65] | 68
[54, 56, 63, 65, 68] | 69
[56, 63, 65, 68, 69] | 74
[63, 65, 68, 69, 74] | 75
[65, 68, 69, 74, 75] | 78
[68, 69, 74, 75, 78] | 81
[69, 74, 75, 78, 81] | 83
[74, 75, 78, 81, 83] | 86
[75, 78, 81, 83, 86] | 89
[78, 81, 83, 86, 89] | 90
[81, 83, 86, 89, 90] | 95
[83, 86, 89, 90, 95] | 96
[86, 89, 90, 95, 96] | 98
[89, 90, 95, 96, 98] | 99
[90, 95, 96, 98, 99] | 105
[95, 96, 98, 99, 105] | 111
[96, 98, 99, 105, 111] | 113
[98, 99, 105, 111, 113] | 114
[99, 105, 111, 113, 114] | 116
[105, 111, 113, 114, 116] | 119
[111, 113, 114, 116, 119] | 120
[113, 114, 116, 119, 120] | 125
[114, 116, 119, 120, 125] | 128
[116, 119, 120, 125, 128] | 131
[119, 120, 125, 128, 131] | 134
[120, 125, 128, 131, 134] | 135
[125, 128, 131, 134, 135] | 138
[128, 131, 134, 135, 138] | 140
[131, 134, 135, 138, 140] | 141
[134, 135, 138, 140, 141] | 146
[135, 138, 140, 141, 146] | 153
[138, 140, 141, 146, 153] | 155
[140, 141, 146, 153, 155] | 156
[141, 146, 153, 155, 156] | 158
[146, 153, 155, 156, 158] | 165
[153, 155, 156, 158, 165] | 168
[155, 156, 158, 165, 168] | 173
[156, 158, 165, 168, 173] | 174
[158, 165, 168, 173, 174] | 176
[165, 168, 173, 174, 176] | 179
[168, 173, 174, 176, 179] | 183
[173, 174, 176, 179, 183] | 186
[174, 176, 179, 183, 186] | 189
[176, 179, 183, 186, 189] | 191
[179, 183, 186, 189, 191] | 194
[183, 186, 189, 191, 194] | 198
[186, 189, 191, 194, 198] | 200
[189, 191, 194, 198, 200] | 204
[191, 194, 198, 200, 204] | 209
[194, 198, 200, 204, 209] | 210
[198, 200, 204, 209, 210] | 215
[200, 204, 209, 210, 215] | 216
[204, 209, 210, 215, 216] | 219
[209, 210, 215, 216, 219] | 221
[210, 215, 216, 219, 221] | 224
[215, 216, 219, 221, 224] | 228
[216, 219, 221, 224, 228] | 230
[219, 221, 224, 228, 230] | 231
[221, 224, 228, 230, 231] | 233
[224, 228, 230, 231, 233] | 239
[228, 230, 231, 233, 239] | 243
[230, 231, 233, 239, 243] | 245
[231, 233, 239, 243, 245] | 249
